item_id,title,brand_id,shop_type,sku_id,sku_sales,sku_name,leafcat,attrs,剂型_attr,相关属性,cat1,sold,sales,price,qa
3692892404836335666,多美森洁妮贝少女宝口服胶原蛋白粉女性产后盆底保养护理保养,136515341,douyin,,37219.6,,31353,套餐详情:DermoXEN洁妮贝盆底修复宝口服胶原蛋白粉女性产后护理保养-默认x3,粉剂,{},,,,,1
3670959883647320489,老村长仙女茶坤生元随餐浓缩膳食纤维仙女茶速溶清爽冷泡普洱茶,19150,douyin,,361080.3,,31296,保质期:24月||产地:中国大陆||产品名称:仙女茶加强版村长专属||品牌:坤生元||生产企业名称:昆明生物制造研究院有限公司||产品规格:8g*20袋||食品生产许可证编号:SC10653010101703,茶,{},,,,,1
3623531775734764105,【身材肠道】未来可7黑金茶-高浓缩金花黑茶提取冠突散囊益生菌农大,25296,douyin,,660538.56,,31296,保质期:36月||产地:中国大陆||产品名称:黑金茶||品牌:未来可7||生产企业名称:湖南省湘茶高科技有限公司||产品规格:21g||食品生产许可证编号:SC11443010200103,茶,{},,,,,1
3727760321587314967,提升免疫力【超级盾Super Shield】GEETOP美国脾氨肽冻干粉26年11月,131097775,douyin,,512280.25,,31344,套餐详情:GEETOP【超级盾 Super Shield】升级版脾氨肽冻干粉口服免疫力-默认x2,粉剂,{},,,,,1
3721338827936235902,爱茉莉内可美第二代升级版绿茶片组合,49200658,douyin,,302190.53,,31416,套餐详情:新·爱茉莉内可美第二代升级版60粒正装-默认x1、【便携装】内可美绿茶片第二代升级版10粒-默认x1,茶,{},,,,,0
3666987790593294682,【送酵素便携装6粒*3包+维生素60粒*1】Herb健康本铺香槟金植物酵素,47156700,douyin,,91871.64,,31321,套餐详情:【HD】HERB植物酵素DOKKAN ABURADAS 香槟金180粒/瓶  HD日本经典-植物酵素DOKKAN ABURADAS 香槟金180粒/瓶*1x2、HERB植物酵素DOKKANABURADASPREMIUM香槟金小袋6粒/袋HS日常日本-1袋x3、【嘭嘭水润肌】（效期到24年11月）玻尿酸保湿胶原蛋白胶囊60粒/瓶-1瓶x2,,{},,,,,1
3648728919332522181,宫诺活性叶酸片补充多种复合维生素铁孕妇哺乳期吃400ug甲基四氢,31676,douyin,,4762.89,,31275,保质期:24月||产品名称:活性叶酸多维铁益生菌片||产地:中国大陆||品牌:宫诺||生产企业名称:威海紫光优健科技股份有限公司||食品生产许可证编号:SC11737100100576,片剂,{},,,,,1
3656934548874362316,挪威Noromega天然海豹油120粒×3礼盒进口保健中老年血压血脂,13063,douyin,,440125.44,,31395,保质期:25-36个月||食用方法/使用方法:随餐服用，每日2粒||温馨提示:本品不可替代药品||品牌:NOROMEGA||适用人群:成人||产品剂型:胶囊||注意事项:海鲜过敏者请勿服用、孕妇/哺乳期/经期/备孕人群不建议服用||原产地:挪威,胶囊,{'产品剂型': '胶囊'},,,,,1
3694006807090561471,【年终回馈】膳百氏益生元果蔬酵素果味饮品组合活力活性健康,155797907,douyin,,1113663,,31268,保质期:2年||产地:中国大陆||产品名称:益生元果蔬酵素果味饮品||品牌:膳百氏||生产企业名称:阿卡姆（山东）健康科技有限公司||食品生产许可证编号:SC12437030100379||规格（粒/袋/ml/g）:45ml*7袋,口服液,{},,,,,1
3676830724029284382,芊形菊粉益生元可溶性膳食纤维粉300克/桶  水溶性进口原粉,18630,douyin,,107205.36,,31307,保质期:2年||是否临期:否||产品名称:菊粉||适用性别:通用||产地:中国大陆||品牌:芊形||生产企业名称:永安康健药业（武汉）有限公司||计价单位:桶||产品剂型:粉剂||生产日期:2024-03-01 2024-03-31||食品生产许可证编号:SC10642011801427||规格（粒/袋/ml/g）:300g,粉剂,{'产品剂型': '粉剂'},,,,,1
3721731469509525552,【葵花药业】骨胶原钙维生素D片运动营养综合营养维生素60g/瓶mty-1,155752963,douyin,,27353030,,31313,保质期:18月||产品名称:骨胶原钙维生素D片||适用性别:通用||产地:中国大陆||品牌:SUNFLOWER/葵花药业||生产企业名称:上海海维生物科技有限公司无锡医药科技分公司||适用人群:成人||食品生产许可证编号:SC10632027100077,片剂,{},,,,,1
3697570444577210499,WildFieldHealth健身增肌粉 益生菌复合乳清蛋白粉公牛系列,16175,douyin,,14872,,31315,保质期:18月||是否临期:否||产地:中国大陆||产品名称:益生菌复合乳清蛋白粉||品牌:WildFieldHealth||生产企业名称:浙江衡美健康科技股份有限公司||食品生产许可证编号:SC12433011007301||规格（粒/袋/ml/g）:30包×30g,粉剂,{},,,,,1
3574707421005881608,【鹿胎素*4瓶】Bmark鹿胎素女性保养胶囊60粒/盒,66608544,douyin,,40373.77,,31387,保质期:25-36个月||食用方法/使用方法:饭后1粒，1次1粒，每天不超过2粒||温馨提示:本品不可替代药品||品牌:Bmark||适用人群:成人||产品剂型:胶囊||注意事项:孕妇哺乳期类人群建议咨询医生后服用,胶囊,{'产品剂型': '胶囊'},,,,,1
3725518402245230685,氨糖软骨素 无蔗糖 120粒/盒,31633,douyin,,1400334.6,,31278,保质期:2年||产品名称:氨糖软骨素||产地:中国大陆||品牌:蜀总厂||生产企业名称:安徽盖士健药业有限公司||食品生产许可证编号:SC10634122207582||规格（粒/袋/ml/g）:120粒,,{},,,,,1
3707955443495206940,【顺丰发货不打烊】ESI卡路里拜拜片2盒+k糖小丸子1盒,21452,douyin,,375409.9,,31394,套餐详情:【姐姐同款-店铺推荐】体验装-ESI意大利拜拜片1盒-24粒/盒x2、体验装-ESI·Fit系列梨果仙人掌平衡减震控卡片 24片 19.2 g/盒-默认x1,丸剂,{},,,,,1
3676249960556396756,【身材肠道】国奖黑金茶-未来可7高浓缩金花黑茶提取冠突散囊菌农大,25296,douyin,,751428.5,,31296,保质期:36月||产地:中国大陆||产品名称:黑金茶||品牌:未来可7||生产企业名称:湖南省湘茶高科技有限公司||产品规格:21g||食品生产许可证编号:SC11443010200103,茶,{},,,,,1
3724393808033612199,【白云山 买2送1】 白白片-白番茄虾青素烟酰胺维生素 CS-1,32346,douyin,,3785202,,31280,保质期:24月||产品名称:白番茄虾青素烟酰胺维生素片||产地:中国大陆||品牌:白云山||生产企业名称:山东凝善堂生物科技有限公司||食品生产许可证编号:SC13037150100941||规格（粒/袋/ml/g）:1g*30粒,片剂,{},,,,,1
3728022370343059789,【杨先生补贴】迪拜王室专供南美洲秘鲁OMEGA-3鱼油试吃一盒q,14576,douyin,,2499169.5,,31308,保质期:2年||产地:中国大陆||产品名称:迪拜王室专供南美洲秘鲁OMEGA-3鱼油||品牌:COGU||生产企业名称:汉正药业（河南）有限公司||食品生产许可证编号:SC11341058100506||规格（粒/袋/ml/g）:1g*30粒,,{},,,,,1
3718881058536685702,能量卫士γ-氨基丁酸综合维生素矿物质片 赖氨酸儿童青少年5瓶装x,11215801,douyin,,2615195,,34149,保质期:2年||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:综合维生素矿物质片||品牌:能量卫士||生产企业名称:安徽合天然制药有限公司||适用人群:儿童||计价单位:瓶||产品剂型:片剂||生产日期:2024-10-01 2024-10-15||食品生产许可证编号:SC13034122231143||规格（粒/袋/ml/g）:60粒/瓶,片剂,{'产品剂型': '片剂'},,,,,1
3699019809284030672,【品牌直发】Noromega番茄红素胶囊60粒/瓶备孕护肾锌叶酸前列腺炎,13063,douyin,,4528.3,,31377,套餐详情:【品牌直发】Noromega番茄红素胶囊60粒/瓶备孕护肾锌叶酸前列腺炎-默认x1,胶囊,{},,,,,1
3716454187400298939,【定向肾细胞】SUSUMOTOYA定向の精力3瓶 九州限定和黄芪,19737296,douyin,,11444452,,31417,套餐详情:SUSUMOTOYA 定向の精力650mg*90粒-默认x3,,{},,,,,1
3677893337341362650,捷克圣希尔德佳德纯沙棘油胶囊60粒 修粘膜助胃动力脾胃调理,41859,douyin,,6496.75,,31357,套餐详情:捷克希尔德加德沙棘油胶囊-默认x1,胶囊,{},,,,,1
3627078697519054537,GNC健安喜 七合一加钙氨糖软骨素运动关节片160片/瓶 ofdb,18614,douyin,,5394.62,,31412,保质期:25-36个月||食用方法/使用方法:早晚各1次，一次2粒||温馨提示:本品不可替代药品||产品名称:GNC健安喜七合一加钙优骨力氨糖软骨素运动关节片160片/瓶||品牌:GNC/健安喜||适用人群:成人||产品剂型:片剂||注意事项:本品不可替代药品||原产地:美国,片剂,{'产品剂型': '片剂'},,,,,1
3622749539850657171,多处多发 小分子PPC结节散胶囊 槲皮素60粒/瓶 SPRUTRITION/云杉,35665844,douyin,,1242391,,31367,套餐详情:【美国原装进口】小分子PPC结节散胶囊60粒/瓶  SPRUTRITION/云杉-默认x2,胶囊,{},,,,,1
3688830679983980748,TMG/天美健【20盒囤货装】乃捷尔升级款牛初乳冻干粉免疫球蛋白,42568089,douyin,,160279.6,,31293,保质期:24月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:天美健牛初乳||品牌:TMG/天美健||生产企业名称:江苏天美健大自然生物工程有限公司||适用人群:不限||计价单位:盒||成分:牛初乳||产品剂型:粉剂||商品条形码:6910149231163||食品生产许可证编号:SC10632011300039||规格（粒/袋/ml/g）:20g*30袋,粉剂,{'产品剂型': '粉剂'},,,,,1
3568188031812935137,[粉丝专享]MoveFree益节 高钙氨糖 软骨素MSM维生素D3钙片 240粒,14417,douyin,,163595.73,,31403,保质期:25-36个月||食用方法/使用方法:每日4粒，可分开服用、随餐服用，温水吞服。补钙补氨糖，特含MSM舒缓因子||温馨提示:本品不可替代药品||产品名称:MoveFree益节 高钙氨糖240粒||品牌:Move Free/益节||生产企业名称:RB Health(US) LLC||净含量:240粒||适用人群:成人||产品剂型:片剂||注意事项:海鲜过敏者均可服用。但对虾蟹壳类（甲壳素）过敏者不可服用。本品含有牛、猪骨提取物。本品可长期服用，但不可代替药物，严重者建议及时就医；未成年，孕妇，哺乳期，过敏体质请在医生指导下服用。||原产地:美国,片剂,{'产品剂型': '片剂'},,,,,1
3730027140935188861,【海员宋老师专属】无糖型南极磷虾油 海洋磷脂和Omega-3 63g/盒HY1,141449410,douyin,,131391.42,,28342,保质期:24月||产地:中国大陆||净含量:63g||生产企业名称:安徽感喻药业有限公司||品牌:润龄堂||食品生产许可证编号:SC10734122230595||贮存条件:常温||包装方式:包装,,{},,,,,1
3571767066925089282,【专享】fiboo蛋白棒代餐生椰饱腹零食膳食纤维解馋巧克力蛋白棒A,45895287,douyin,,205452.84,,31991,保质期:9月||产地:中国大陆||产品名称:FIBOO双层蛋白棒||品牌:FIBOO/她练||生产企业名称:浙江衡美健康科技股份有限公司||商品条形码:6975568620370||食品生产许可证编号:SC12433011007301,,{},,,,,0
3613582062851856988,ALLMAXGOLD金标乳清蛋白质粉健身运动乳清蛋白粉,136179392,douyin,,1074687.6,,31349,保质期:25-36个月||食用方法/使用方法:运动后或代餐1-2勺||温馨提示:本品不可替代药品||产品名称:金标乳清蛋白粉||净含量:907g/2270g||品牌:ALLMAX||适用人群:成人||产品剂型:粉剂||注意事项:40度以下温水冲泡||原产地:美国,粉剂,{'产品剂型': '粉剂'},,,,,1
3725225388947931382,[同仁堂]梅花鹿心肌肽 [试吃一盒] A11-5  其他方便食品,155811115,douyin,,153706.17,,31303,保质期:24月||是否临期:否||产品名称:梅花鹿心肌肽||适用性别:通用||产地:中国大陆||品牌:鲜享燕窝||生产企业名称:安徽康能量药业有限公司||食品生产许可证编号:SC10634122231557||规格（粒/袋/ml/g）:3g/袋*10袋,,{},,,,,1
3665444089119244585,ToatlHeal同太和日本进口GABA睡眠丸不含褪黑素60粒/袋,138011412,douyin,,2995.84,,31412,保质期:13-24个月||食用方法/使用方法:每天睡前2粒||温馨提示:本品不可替代药品||产品名称:ToatlHeal稳眠丸||品牌:ToatlHeal||适用人群:成人||产品剂型:丸剂||注意事项:未成年禁服||原产地:日本,丸剂,{'产品剂型': '丸剂'},,,,,1
3684396744835203401,【健康心动力】SWISSE斯维诗辅酶Q10胶囊150mg50粒心脏活力营养,51206,douyin,,131495.06,,31322,套餐详情:SWISSE斯维诗辅酶Q10胶囊150mg50粒心脏活力营养澳洲进口-【直播】-默认x2,胶囊,{},,,,,1
3579200156547050764,【老夏专属】韩国进口PH地中海代餐粉代餐奶昔营养轻食餐,54009,douyin,,599630.8,,31992,保质期:1年||商品条形码:8809608750407||产地:韩国||品牌:POSITIVEHOTEL||产品名称:地中海代餐,粉剂,{},,,,,1
3727749139547685274,【糖立清】BECHI血糖清 欧洲糖清素 黑蜂精粹 AMPK代谢 细胞级养护,27245,douyin,,7686766,,31361,套餐详情:【血糖清】BECHI糖清素 黑蜂提取 促血糖代谢 激活胰岛辅助降血糖DP-蜂胶10ml*20支/盒x2,,{},,,,,1
3641714157537085323,Vita Green/维特健灵小黄条阻断餐前截击14包/盒（DRTY）GZC,155697021,douyin,,596019.6,,31392,套餐详情:Vita Green/维特健灵小黄条餐前截击14包/盒 GZC-默认x1,,{},,,,,1
3725026890482843881,【王炸cp】姿美堂嗨吃酵素燃燃饮3+3嗨吃CP活酵素黑绿咖啡益生元,47083,douyin,,198238.8,,31268,保质期:24月||产品名称:姿美堂嗨吃酵素||适用性别:通用||产地:中国大陆||品牌:SIMEITOL/姿美堂||生产企业名称:纯元健康科技（广东）有限公司||计价单位:盒||产品剂型:果冻型||食品生产许可证编号:SC11344011501302||规格（粒/袋/ml/g）:45ml*7袋,果冻型,{'产品剂型': '果冻型'},,,,,1
3725403685824626981,同仁堂梅花鹿心肌肽营养滋补 试用一盒其他方便食品A8-5,155811115,douyin,,1275589.1,,31303,保质期:24月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:梅花鹿心肌肽||品牌:鲜享燕窝||生产企业名称:安徽康能量药业有限公司||食品生产许可证编号:SC10634122231557||规格（粒/袋/ml/g）:3g/袋*10袋,,{},,,,,1
3592182554536618743,膳力多果蔬复合酶片综合果蔬粉60粒送益生菌,48269,douyin,,2683951.5,,31313,保质期:24月||是否临期:否||产品名称:果蔬复合酶片||适用性别:通用||产地:中国大陆||品牌:膳力多||生产企业名称:武汉华源晨泰健康生物科技有限公司||计价单位:瓶||产品剂型:颗粒||商品条形码:6976117960084||食品生产许可证编号:sc10642011204357,颗粒/冲剂,{'产品剂型': '颗粒'},,,,,1
3717358108281012788,【新春大餐拍档】断货王VIERRA惟爱论S133超模轻断食西梅果冻3/9盒,5699662,douyin,,174768.3,,31268,保质期:18月||是否临期:否||产品名称:惟爱论新纤盈西梅果冻||适用性别:通用||产地:中国大陆||品牌:VIERRA||生产企业名称:纯元健康科技（广东）有限公司||计价单位:盒||产品剂型:果冻型||食品生产许可证编号:SC11344011501302||规格（粒/袋/ml/g）:20g*7条,果冻型,{'产品剂型': '果冻型'},,,,,1
3695323492288444426,青春款7-18周岁[3盒装]γ-氨基丁酸多维综合营养咀嚼片,,,,,,,保质期:2年||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:养能健/γ-氨基丁酸多维营养咀嚼片2号||品牌:养能健||生产企业名称:仙乐健康科技股份有限公司、安徽万花草保健品有限公司||适用人群:中长跑、慢跑、快走、游泳、舞蹈、户外运动||计价单位:盒||产品剂型:片剂||食品生产许可证编号:SC10644050700110||规格（粒/袋/ml/g）:90片/盒,片剂,{'产品剂型': '片剂'},20109,391656,146048530,372.9,1
3707321716725383403,【棕色脂肪】呜咔实验室二元一菌益生菌科学管理激活BAT益生元ZB,,,,,,,保质期:24月||是否临期:否||产品名称:呜咔实验室二次元益生菌||适用性别:通用||产地:中国大陆||品牌:呜咔实验室||生产企业名称:江苏新申奥生物科技有限公司||适用人群:成人||计价单位:盒||食用提示:益生元不建议：婴幼儿，孕妇，哺乳期，14岁以下人群服用。（三高、糖友患者建议遵医嘱）||食品生产许可证编号:SC10632028100205||规格（粒/袋/ml/g）:2g*28+10g*28+10g*28,,{},20109,61557,60183664,977.69,1
3649900528319738228,【明星菌株B420】菌小宝体重管理款单瓶1000亿活菌益生菌,,,,,,,保质期:18月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:太空15号+太空19号||品牌:JUNXIAOBAO/菌小宝||生产企业名称:上海晨冠乳业有限公司||用法:开袋即食或加入到牛奶、果汁等食品中调匀食用。冲调温度不高于40°C。||适用人群:三岁以上||计价单位:盒||食用提示:不能和抗生素同时食用；冲调后，有少量悬浮物物质属正常现象。||产品剂型:粉剂||食品生产许可证编号:SC10531012000433||规格（粒/袋/ml/g）:2g*10瓶/盒,粉剂,{'产品剂型': '粉剂'},20109,59152,49901812,843.62,1
3735228223940854078,ESI意大利进口卡路里拜拜片餐前小丸子大餐救星断片碳水阻断7盒,,,,,,,套餐详情:ESI意大利餐前小丸子卡路里拜拜片白芸豆碳水阻断阻油膳食纤维1盒-默认x7,丸剂,{},20109,110480,41737136,377.78,1
3734904499135971571,【瓜瓜专属】MoveFree益节 绿瓶 氨糖软骨素MSM 维骨力护关节,,,,,,,套餐详情:【ZT】MoveFree益节 绿瓶 氨糖软骨素护关节维骨力 120粒/瓶 -120粒x3、MoveFree益节 绿瓶 氨糖软骨素MSM护关节维骨力 36粒-粉丝专享-默认x1,,{},20109,70461,40145156,569.75,1
3698998161264781580,【成长3宝】诺特兰德液体钙铁锌直饮包儿童学生孩子草莓味自播专享,,,,,,,保质期:12月||产品名称:诺特兰德液体钙铁锌直饮包||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||食品生产许可证编号:SC11337012600809||规格（粒/袋/ml/g）:10ml*30条/桶,口服液,{},20109,204781,37376628,182.52,1
3698690420340096654,诺特兰德钙铁锌液体直饮包钙锌协同营养好吸收草莓味 30条/桶,,,,,,,保质期:12月||产品名称:诺特兰德钙铁锌||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||食品生产许可证编号:SC11337012600809||规格（粒/袋/ml/g）:30条/桶,口服液,{},20109,237206,37120370,156.49,1
3704781112615239687,仁和驼奶钙铁锌γ-氨基丁酸综合维生素片7种维生素酸奶味官方旗舰,,,,,,,保质期:24月||产地:中国大陆||产品名称:驼奶钙铁锌γ-氨基丁酸综合维生素片||品牌:仁和||生产企业名称:东营佐宁生物科技有限公司||产品剂型:片剂||食品生产许可证编号:SC11337052100315||规格（粒/袋/ml/g）:1g*60粒,片剂,{'产品剂型': '片剂'},20109,503415,36422076,72.35,1
3714612000773505222,【液体好吸收】诺特兰德液体钙铁锌直饮包成长儿童草莓味自播专享,,,,,,,保质期:12月||产品名称:诺特兰德液体钙铁锌直饮包||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||食品生产许可证编号:SC11337012600809||规格（粒/袋/ml/g）:10ml*30条/桶,口服液,{},20109,104417,32862118,314.72,1
3730634787078167606,【情人节】万益蓝WonderLab数字管理官方正品BODY100益生菌轻纤瓶,,,,,,,保质期:18月||产地:中国大陆||适用性别:通用||产品名称:万益蓝BODY100益生菌||品牌:WONDERLAB/万益蓝||生产企业名称:深圳保时健生物工程有限公司||用法:开盖即食||适用人群:成人||计价单位:盒||食用提示:开盖即食即可||产品剂型:粉剂||食品生产许可证编号:SC12744030701096||规格（粒/袋/ml/g）:2g/瓶,粉剂,{'产品剂型': '粉剂'},20109,53013,32015610,603.92,1
3731669465428001087,lifespace超燃B420 plus塑形数字管理益生菌30粒6瓶代谢加速器,,,,,,,套餐详情:lifespace超燃B420升级plus 30粒益生菌理想数字管理b-默认x6、lifespace澳洲Fiber Jelly膳食纤维果冻30条-1盒x1,,{},20109,38635,30897182,799.72,1
3735393811933823309,苏莎鲑鱼鼻软骨米糠油固体饮料,,,,,,,保质期:3年||产品名称:苏莎鲑鱼鼻软骨米糠油固体饮料||产地:中国大陆||品牌:苏莎||生产企业名称:馨辰生物（广东）有限公司||食品生产许可证编号:SC10644190015340||规格（粒/袋/ml/g）:49g*1盒,固体饮料,{},20109,19299,29685336,1538.18,1
3721906631169147113,【拍一发八】白云山 L-精氨酸锌硒多维小蓝片 CS-A4,,,,,,,保质期:24月||产品名称:多维小蓝片||产地:中国大陆||品牌:白云山||生产企业名称:山东凝善堂生物科技有限公司||食品生产许可证编号:SC13037150100941||规格（粒/袋/ml/g）:0.6g*30粒,片剂,{},20109,94210,29163648,309.56,1
3620058785915219748,【膳力多】γ-氨基丁酸综合维生素矿物质片60粒综合营养咀嚼片儿童,,,,,,,保质期:24月||产品名称:γ-氨基丁酸综合维生素矿物质片||适用性别:通用||产地:中国大陆||品牌:膳力多||生产企业名称:安徽金源药业有限公司/武汉华源晨泰健康生物科技有限公司||用法:嚼服||计价单位:盒||成分:γ氨基丁酸、复合营养素||产品剂型:颗粒||商品条形码:6976117960169||食品生产许可证编号:sc11334122206682||规格（粒/袋/ml/g）:1g*60粒,颗粒/冲剂,{'产品剂型': '颗粒'},20109,81506,28994944,355.74,1
3662555841053216754,德国修女姜黄胆碱水飞蓟奶蓟草【三盒装】a,,,,,,,套餐详情:【直播专属】德国修女姜黄水飞蓟植物片进口奶蓟草 30粒/盒-默认x3,,{},20109,143658,27139870,188.92,1
3736521932431032461,WONDERLAB/万益蓝数字管理轻纤瓶BODY100益生菌,,,,,,,保质期:18月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:万益蓝WonderLab BODY100益生菌||品牌:WONDERLAB/万益蓝||生产企业名称:深圳保时健生物工程有限公司||用法:午饭饭后半小时1-2颗||适用人群:成人||计价单位:瓶||食用提示:饭后半小时食用效果更佳||产品剂型:粉剂||商品条形码:6973939342494||食品生产许可证编号:SC12744030701096||规格（粒/袋/ml/g）:10瓶/盒,粉剂,{'产品剂型': '粉剂'},20109,47520,26655868,560.94,1
3671790886032935510,【专享-预售】fiboo元气铁高含量有机铁女性无蔗糖孕妇铁元素软糖A,,,,,,,保质期:18月||是否临期:否||产品名称:FIBOO富铁软糖||产地:中国大陆||品牌:FIBOO/她练||生产企业名称:仙乐健康科技（安徽）有限公司||食品生产许可证编号:SC11334059210015,软糖,{},20109,195782,24686152,126.09,1
3716132402041585937,【升级肽2.0】胶原蛋白肽EGCG饮2.0枇杷口味500ml*9盒-女神节,,,,,,,保质期:18月||产品名称:胶原蛋白肽EGCG饮||产地:中国大陆||品牌:五个女博士||生产企业名称:威海百合生物技术股份有限公司||产品剂型:口服液||商品条形码:6974411580267||食品生产许可证编号:SC11337108200263||规格（粒/袋/ml/g）:50ml*10瓶,口服液,{'产品剂型': '口服液'},20109,18101,24282310,1341.49,1
3676785223422601056,FoYes迅增增肌粉益生菌复合乳清蛋白粉瘦人运动营养补充健身增重,,,,,,,保质期:18月||产品名称:迅增增肌粉||适用性别:通用||产地:中国大陆||品牌:FoYes||生产企业名称:浙江吉美食品科技有限公司||产品剂型:粉剂||食品生产许可证编号:SC10633052303932||规格（粒/袋/ml/g）:3磅,粉剂,{'产品剂型': '粉剂'},20109,112432,24058200,213.98,1
3731088946977964341,五个女博士胶原蛋白肽维c饮品2.0小分子肽30ml/瓶*180瓶半年享礼,,,,,,,保质期:18月||产品名称:五位女博士胶原蛋白肽维C饮品2.0||产地:中国大陆||品牌:五个女博士||生产企业名称:天津创源生物技术有限公司||适用人群:成人||食品生产许可证编号:SC10612011610773||规格（粒/袋/ml/g）:30ml*10瓶/盒,口服液,{},20109,18346,23780636,1296.23,1
