item_id,title,brand_id,shop_type,sku_id,sku_sales,sku_name,leafcat,attrs,剂型_attr,相关属性,cat1,sold,sales,price,qa
3579200156547050764,【老夏专属】韩国进口PH地中海代餐粉代餐奶昔营养轻食餐,54009,douyin,,599630.8,,31992,保质期:1年||商品条形码:8809608750407||产地:韩国||品牌:POSITIVEHOTEL||产品名称:地中海代餐,粉剂,{},,,,,1
3725403685824626981,同仁堂梅花鹿心肌肽营养滋补 试用一盒其他方便食品A8-5,155811115,douyin,,1275589.1,,31303,保质期:24月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:梅花鹿心肌肽||品牌:鲜享燕窝||生产企业名称:安徽康能量药业有限公司||食品生产许可证编号:SC10634122231557||规格（粒/袋/ml/g）:3g/袋*10袋,,{},,,,,1
3581976986089870462,【多维强体质】FANCL维生素C片90粒/袋营养亮白芳珂强抵抗力防流感,41874,douyin,,63660.8,,31337,保质期:13-24个月||食用方法/使用方法:每日1次，每次3片，水送服||温馨提示:本品不可替代药品||产品名称:FANCL 维生素C 90粒/袋||品牌:FANCLHEALTHSCIENCE/芳珂健康科学||适用人群:通用||产品剂型:片剂||注意事项:6岁以下儿童不建议服用||原产地:日本,片剂,{'产品剂型': '片剂'},,,,,1
3665695832142905548,AVEA瑞士AKG逆0童颜内服粉皮提肉紧骨立体30袋*3盒+5袋*3盒妮蔻,155790832,douyin,,674146.44,,31351,套餐详情:AVEA瑞士 AKG氨基胶原前体激活剂抗衰水润逆龄小分子30袋/盒-默认x3、AVEA瑞士 AKG氨基胶原蛋白前体单袋装-默认x7、AVEA瑞士 AKG氨基胶原蛋白前体 5袋/盒-默认x4,粉剂,{},,,,,1
3565436233490505088,【旗舰新款】德国嘉利达万物生胶原蛋白肽透明质酸营养浓缩饮,37303164,douyin,,133875,,31277,保质期:18月||产品名称:复合胶原蛋白肽||适用性别:女||产地:中国大陆||品牌:万物生||生产企业名称:黑龙江万物生生物科技有限公司||用法:每日最大饮用量两瓶||适用人群:不限||计价单位:盒||食用提示:开盖即可饮用||产品剂型:口服液||商品条形码:6972097240116||食品生产许可证编号:SC10623118202169||规格（粒/袋/ml/g）:50ml*10支,口服液,{'产品剂型': '口服液'},,,,,1
3619762123841872035,【诺奖专研DHA】NaturElan德国呐兔 儿童学霸藻油DHA布丁金标全效,55032,douyin,,80955.94,,31324,套餐详情:德国NaturElan吶兔 学霸鱼油小布丁2.0升级版32粒盒装 儿童DHA-默认x3,,{},,,,,1
3689902016601129004,FL凯凯方青推荐 高含量易吸收 吉武纳豆凝胶90颗,137233703,douyin,,481365.2,,31384,保质期:3年||产地:美国||净含量:63g||品牌:Lifebalance||贮存条件:常温||包装方式:包装,,{},,,,,0
3646527892508296441,【管管专属】6瓶皮肤状态 Unichi玫瑰小鱼胶囊90粒/瓶   DR,45113,douyin,,177958.05,,31376,套餐详情:Unichi玫瑰精粹小鱼胶囊90粒/瓶澳洲进口内服外用美肌必备-默认x1,胶囊,{},,,,,1
3684396744835203401,【健康心动力】SWISSE斯维诗辅酶Q10胶囊150mg50粒心脏活力营养,51206,douyin,,131495.06,,31322,套餐详情:SWISSE斯维诗辅酶Q10胶囊150mg50粒心脏活力营养澳洲进口-【直播】-默认x2,胶囊,{},,,,,1
3582351391097812288,诺特兰德新一代DHA藻油ARA升级 100mgDHA+100mgARA宝宝 BX4,22044,douyin,,79456.69,,31310,保质期:24月||产品名称:DHA藻油ARA||适用性别:通用||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东润安生物科技有限公司||计价单位:瓶||商品条形码:见包装||食品生产许可证编号:SC11337010500811||规格（粒/袋/ml/g）:30片/瓶,,{},,,,,1
3471751968152769503,挪威Noromega进口越橘蓝莓胶囊60粒/瓶花青素学生老人近视眼,13063,douyin,,59018.38,,31364,保质期:13-24个月||食用方法/使用方法:成人每日2粒，12岁-18岁青少年每日1粒，随餐服用||温馨提示:本品不可替代药品||产品名称:越橘蓝莓胶囊||品牌:NOROMEGA||适用人群:儿童||产品剂型:胶囊||注意事项:孕妇/乳母/12岁以下人群不建议服用||原产地:挪威,胶囊,{'产品剂型': '胶囊'},,,,,1
3570657200131188291,【鹿胎素*4瓶】Bmark鹿胎素女性保养胶囊60粒/盒,66608544,douyin,,48323.85,,31387,保质期:25-36个月||食用方法/使用方法:饭后1粒，1次1粒，每天不超过2粒||温馨提示:本品不可替代药品||品牌:Bmark||适用人群:成人||产品剂型:胶囊||注意事项:孕妇哺乳期类人群建议咨询医生后服用,胶囊,{'产品剂型': '胶囊'},,,,,1
3614610527080330609,Nature'sKey褪黑素小金瓶晚安咀嚼片3mg/粒无糖版60粒 2瓶装,137553347,douyin,,602551.94,,31348,套餐详情:Nature'sKey褪黑素小金瓶晚安片3mg/粒升级版(添加B6)60粒-默认x2,咀嚼片片剂,{},,,,,1
3720522103213130027,【海员宋老师专属】无糖型南极磷虾油 海洋磷脂和Omega-3 63g/盒HYA,141449410,douyin,,55423.86,,28342,保质期:2年||产地:中国大陆||净含量:63g||生产企业名称:安徽感喻药业有限公司||品牌:润龄堂||食品生产许可证编号:SC10734122230595||贮存条件:常温||包装方式:包装,,{},,,,,1
3629819359142229722,saseco/三生蔻荷兰进口菊粉水溶性膳食纤维300g/罐益生元膳食纤维,49527495,douyin,,93147,,31305,保质期:2年||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:荷兰菊粉水溶性膳食纤维益生元||品牌:saseco/三生蔻||生产企业名称:珠海中食月太健康科技有限公司||产品剂型:粉剂||食品生产许可证编号:SC10644041200145||规格（粒/袋/ml/g）:300g/罐,粉剂,{'产品剂型': '粉剂'},,,,,1
3590870671640684565,OLLY女性发肤甲复合维生素叶酸烟酰胺软糖90粒/瓶 【官方】,36612,douyin,,5151206,,31409,套餐详情:【力荐】OLLY男士多种营养复合维生素软糖VB12辅酶Q10钙片90粒/瓶-90粒/瓶x1、【三只羊】OLLY女性综合VC叶酸烟酰胺多种维生素营养软糖90粒-默认x1、【星品尝鲜装】OLLY发膜软糖高倍生物素角蛋白双重精粹光泽营养10粒-发膜软糖10粒/袋x1,软糖,{},,,,,1
3727793351890698249,【长效组合】内可美绿茶片+绿茶瓶组合,49200658,douyin,,474504.06,,31416,套餐详情:爱茉莉内可美24年2合1纤体绿茶瓶7日装-默认x2、新·爱茉莉内可美第二代升级版60粒正装-默认x1、【便携装】内可美绿茶片第二代升级版10粒-默认x1,茶,{},,,,,0
3727059672792957395,Bloomage Health动能逆龄丸30粒/瓶年轻高纯度麦角硫因50mg亚精胺,41859,douyin,,2079531.2,,31407,套餐详情:Bloomage Health动能丸30粒/瓶年轻高纯度麦角硫因50mg亚精胺口服-单盒x1,丸剂,{},,,,,1
3707221145762791487,【买一发二】送礼袋★富硒高钙驼乳粉官方正品全家营养早晚冲泡o,48925,douyin,,201822.1,,31286,保质期:24月||产地:中国大陆||产品名称:富硒高钙富硒驼乳粉||品牌:祜全斋||生产企业名称:安徽聚芝堂药业有限公司||适用人群:青少年||食品生产许可证编号:SC10634122231047||贮存条件:常温||包装方式:包装,粉剂,{},,,,,1
3669888862626381995,21金维他维生素C维生素E烟酰胺高含量好吸收维C旗舰店正品官方B,19248,douyin,,1080009.8,,31282,保质期:24月||产地:中国大陆||产品名称:维生素C维生素E烟酰胺咀嚼片||品牌:21金维他||生产企业名称:东营佐宁生物科技有限公司||食品生产许可证编号:SC11337052100315||规格（粒/袋/ml/g）:0.8g*60,,{},,,,,1
3515918227928670070,【超模饮食】李心艾同款韩国进口PH地中海代餐饱腹奶昔多种营养轻食,54009,douyin,,96689.67,,31992,保质期:1年||商品条形码:8809608750278||产地:韩国||品牌:POSITIVEHOTEL||产品名称:地中海代餐,口服液,{},,,,,1
3673250026781540645,me today双专利8mg虾青素精华瓶维生素E天然雨生红球藻营养30粒,155796815,douyin,,1684940.6,,31400,套餐详情:me today虾青素5效精华瓶x1,,{},,,,,1
3730038842363871269,OXYENERGY 超模小腰精 纤腰饮天然植萃16合1,142332070,douyin,,2905729.8,,31411,套餐详情:OXYENERGY超模小腰精16合一植萃马甲饮4维矩阵燃燃促代-默认x2,口服液,{},,,,,1
3685484930625831385,【拍1箱送1盒】 餐前负荷法 代替蔬菜 0蔗糖,35213612,douyin,,4815.72,,33971,保质期:18月||是否临期:否||产地:中国大陆||产品名称:全优植物益生元青汁||品牌:易健乐||生产企业名称:安徽晟泉药业有限公司||商品条形码:6976953630240||生产日期:2023-06-26 2024-12-25||食品生产许可证编号:SC10634122130570,,{},,,,,1
3671569180634775785,【爆款护眼】Youthit优思益蓝莓叶黄素胶囊60粒/瓶 缓解眼疲劳,27548,douyin,,84885.66,,31364,套餐详情:蓝莓叶黄素胶囊60粒/瓶x1,胶囊,{},,,,,1
3560253455408996989,万益蓝WonderLab 体重管理成人B420即食益生菌10瓶装乳双歧杆菌,155760619,douyin,,89241.75,,31268,保质期:18月||产地:中国大陆||适用性别:通用||产品名称:体重管理益生菌||品牌:WONDERLAB/万益蓝||生产企业名称:深圳保时健生物工程有限公司||用法:午饭饭后半小时1-2颗||计价单位:盒||食用提示:开盖即食||产品剂型:粉剂||食品生产许可证编号:SC12744030701096||规格（粒/袋/ml/g）:2g*10瓶/盒,粉剂,{'产品剂型': '粉剂'},,,,,1
3622172790200888493,澳琳达DHA藻油软胶囊60粒,139373252,douyin,,237726.94,,31324,保质期:25-36个月||食用方法/使用方法:3岁以下婴幼儿每日1粒，3岁以上儿童及成人、孕妇，每日2粒||温馨提示:本品不可替代药品||产品名称:DHA藻油软胶囊||品牌:Aurinda AURINDA/澳琳达||适用人群:通用||产品剂型:胶囊||注意事项:儿童及婴幼儿建议剪开胶囊，挤出服用||原产地:澳大利亚,胶囊,{'产品剂型': '胶囊'},,,,,1
3681196060035907974,AXXZIA/晓姿 AG X代抗糖化口服液30支/盒*3盒,34512,douyin,,4444838.5,,31344,套餐详情:AXXZIA 维纳希臻皙褪黑全身亮白嫩肤嘭肌白肌饮30ml x 5支/盒-默认x2、AXXZIA/晓姿 AG X代口服液25ml*5支/包-25ml*5支x4、【专属】AXXZIA/晓姿AGX口服液25ml*30支/盒-25ml*30支x3,口服液,{},,,,,1
3716122624540147838,怡可纳酵母蛋白粉运动健身71%蛋白质粉,2391949,douyin,,695704.4,,31285,保质期:24月||产地:中国大陆||产品名称:酵母蛋白粉||品牌:怡可纳||生产企业名称:天津小薇生物科技有限公司||食品生产许可证编号:SC10612011413995||规格（粒/袋/ml/g）:908g/桶,粉剂,{},,,,,1
3633871817460025157,MEDOX花青素北极越橘年轻态小黑丸蓝莓护眼片挪威原装进口保税仓,131363232,douyin,,176651.64,,31364,保质期:37-48个月||食用方法/使用方法:温水吞服||温馨提示:本品不可替代药品||产品名称:挪威进口MEDOX越橘花青素||品牌:MEDOX||适用人群:通用||产品剂型:胶囊||注意事项:饭后半小时或睡前服用最佳||原产地:挪威,胶囊,{'产品剂型': '胶囊'},,,,,1
3708917097393422509,丸妃「直播间」阿拉伯糖代糖烹饪甜味营养糖苷独立方便包装 500g/桶,29105,douyin,,15108,,31305,保质期:730天||是否临期:否||产品名称:阿拉伯糖||适用性别:通用||产地:中国大陆||品牌:丸妃||生产企业名称:山东健康源生物工程有限公司||商品条形码:6973312230578||生产日期:2024-06-07 2024-06-07||食品生产许可证编号:SC11437012600227||规格（粒/袋/ml/g）:500g/桶,丸剂,{},,,,,0
3695323492288444426,青春款7-18周岁[3盒装]γ-氨基丁酸多维综合营养咀嚼片,,,,,,,保质期:2年||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:养能健/γ-氨基丁酸多维营养咀嚼片2号||品牌:养能健||生产企业名称:仙乐健康科技股份有限公司、安徽万花草保健品有限公司||适用人群:中长跑、慢跑、快走、游泳、舞蹈、户外运动||计价单位:盒||产品剂型:片剂||食品生产许可证编号:SC10644050700110||规格（粒/袋/ml/g）:90片/盒,片剂,{'产品剂型': '片剂'},20109,391656,146048530,372.9,1
3707321716725383403,【棕色脂肪】呜咔实验室二元一菌益生菌科学管理激活BAT益生元ZB,,,,,,,保质期:24月||是否临期:否||产品名称:呜咔实验室二次元益生菌||适用性别:通用||产地:中国大陆||品牌:呜咔实验室||生产企业名称:江苏新申奥生物科技有限公司||适用人群:成人||计价单位:盒||食用提示:益生元不建议：婴幼儿，孕妇，哺乳期，14岁以下人群服用。（三高、糖友患者建议遵医嘱）||食品生产许可证编号:SC10632028100205||规格（粒/袋/ml/g）:2g*28+10g*28+10g*28,,{},20109,61557,60183664,977.69,1
3649900528319738228,【明星菌株B420】菌小宝体重管理款单瓶1000亿活菌益生菌,,,,,,,保质期:18月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:太空15号+太空19号||品牌:JUNXIAOBAO/菌小宝||生产企业名称:上海晨冠乳业有限公司||用法:开袋即食或加入到牛奶、果汁等食品中调匀食用。冲调温度不高于40°C。||适用人群:三岁以上||计价单位:盒||食用提示:不能和抗生素同时食用；冲调后，有少量悬浮物物质属正常现象。||产品剂型:粉剂||食品生产许可证编号:SC10531012000433||规格（粒/袋/ml/g）:2g*10瓶/盒,粉剂,{'产品剂型': '粉剂'},20109,59152,49901812,843.62,1
3735228223940854078,ESI意大利进口卡路里拜拜片餐前小丸子大餐救星断片碳水阻断7盒,,,,,,,套餐详情:ESI意大利餐前小丸子卡路里拜拜片白芸豆碳水阻断阻油膳食纤维1盒-默认x7,丸剂,{},20109,110480,41737136,377.78,1
3734904499135971571,【瓜瓜专属】MoveFree益节 绿瓶 氨糖软骨素MSM 维骨力护关节,,,,,,,套餐详情:【ZT】MoveFree益节 绿瓶 氨糖软骨素护关节维骨力 120粒/瓶 -120粒x3、MoveFree益节 绿瓶 氨糖软骨素MSM护关节维骨力 36粒-粉丝专享-默认x1,,{},20109,70461,40145156,569.75,1
3698998161264781580,【成长3宝】诺特兰德液体钙铁锌直饮包儿童学生孩子草莓味自播专享,,,,,,,保质期:12月||产品名称:诺特兰德液体钙铁锌直饮包||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||食品生产许可证编号:SC11337012600809||规格（粒/袋/ml/g）:10ml*30条/桶,口服液,{},20109,204781,37376628,182.52,1
3698690420340096654,诺特兰德钙铁锌液体直饮包钙锌协同营养好吸收草莓味 30条/桶,,,,,,,保质期:12月||产品名称:诺特兰德钙铁锌||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||食品生产许可证编号:SC11337012600809||规格（粒/袋/ml/g）:30条/桶,口服液,{},20109,237206,37120370,156.49,1
3704781112615239687,仁和驼奶钙铁锌γ-氨基丁酸综合维生素片7种维生素酸奶味官方旗舰,,,,,,,保质期:24月||产地:中国大陆||产品名称:驼奶钙铁锌γ-氨基丁酸综合维生素片||品牌:仁和||生产企业名称:东营佐宁生物科技有限公司||产品剂型:片剂||食品生产许可证编号:SC11337052100315||规格（粒/袋/ml/g）:1g*60粒,片剂,{'产品剂型': '片剂'},20109,503415,36422076,72.35,1
3714612000773505222,【液体好吸收】诺特兰德液体钙铁锌直饮包成长儿童草莓味自播专享,,,,,,,保质期:12月||产品名称:诺特兰德液体钙铁锌直饮包||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||食品生产许可证编号:SC11337012600809||规格（粒/袋/ml/g）:10ml*30条/桶,口服液,{},20109,104417,32862118,314.72,1
3730634787078167606,【情人节】万益蓝WonderLab数字管理官方正品BODY100益生菌轻纤瓶,,,,,,,保质期:18月||产地:中国大陆||适用性别:通用||产品名称:万益蓝BODY100益生菌||品牌:WONDERLAB/万益蓝||生产企业名称:深圳保时健生物工程有限公司||用法:开盖即食||适用人群:成人||计价单位:盒||食用提示:开盖即食即可||产品剂型:粉剂||食品生产许可证编号:SC12744030701096||规格（粒/袋/ml/g）:2g/瓶,粉剂,{'产品剂型': '粉剂'},20109,53013,32015610,603.92,1
3731669465428001087,lifespace超燃B420 plus塑形数字管理益生菌30粒6瓶代谢加速器,,,,,,,套餐详情:lifespace超燃B420升级plus 30粒益生菌理想数字管理b-默认x6、lifespace澳洲Fiber Jelly膳食纤维果冻30条-1盒x1,,{},20109,38635,30897182,799.72,1
3735393811933823309,苏莎鲑鱼鼻软骨米糠油固体饮料,,,,,,,保质期:3年||产品名称:苏莎鲑鱼鼻软骨米糠油固体饮料||产地:中国大陆||品牌:苏莎||生产企业名称:馨辰生物（广东）有限公司||食品生产许可证编号:SC10644190015340||规格（粒/袋/ml/g）:49g*1盒,固体饮料,{},20109,19299,29685336,1538.18,1
3721906631169147113,【拍一发八】白云山 L-精氨酸锌硒多维小蓝片 CS-A4,,,,,,,保质期:24月||产品名称:多维小蓝片||产地:中国大陆||品牌:白云山||生产企业名称:山东凝善堂生物科技有限公司||食品生产许可证编号:SC13037150100941||规格（粒/袋/ml/g）:0.6g*30粒,,{},20109,94210,29163648,309.56,0
3620058785915219748,【膳力多】γ-氨基丁酸综合维生素矿物质片60粒综合营养咀嚼片儿童,,,,,,,保质期:24月||产品名称:γ-氨基丁酸综合维生素矿物质片||适用性别:通用||产地:中国大陆||品牌:膳力多||生产企业名称:安徽金源药业有限公司/武汉华源晨泰健康生物科技有限公司||用法:嚼服||计价单位:盒||成分:γ氨基丁酸、复合营养素||产品剂型:颗粒||商品条形码:6976117960169||食品生产许可证编号:sc11334122206682||规格（粒/袋/ml/g）:1g*60粒,颗粒/冲剂,{'产品剂型': '颗粒'},20109,81506,28994944,355.74,1
3662555841053216754,德国修女姜黄胆碱水飞蓟奶蓟草【三盒装】a,,,,,,,套餐详情:【直播专属】德国修女姜黄水飞蓟植物片进口奶蓟草 30粒/盒-默认x3,,{},20109,143658,27139870,188.92,1
3736521932431032461,WONDERLAB/万益蓝数字管理轻纤瓶BODY100益生菌,,,,,,,保质期:18月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:万益蓝WonderLab BODY100益生菌||品牌:WONDERLAB/万益蓝||生产企业名称:深圳保时健生物工程有限公司||用法:午饭饭后半小时1-2颗||适用人群:成人||计价单位:瓶||食用提示:饭后半小时食用效果更佳||产品剂型:粉剂||商品条形码:6973939342494||食品生产许可证编号:SC12744030701096||规格（粒/袋/ml/g）:10瓶/盒,粉剂,{'产品剂型': '粉剂'},20109,47520,26655868,560.94,1
3671790886032935510,【专享-预售】fiboo元气铁高含量有机铁女性无蔗糖孕妇铁元素软糖A,,,,,,,保质期:18月||是否临期:否||产品名称:FIBOO富铁软糖||产地:中国大陆||品牌:FIBOO/她练||生产企业名称:仙乐健康科技（安徽）有限公司||食品生产许可证编号:SC11334059210015,软糖,{},20109,195782,24686152,126.09,1
3716132402041585937,【升级肽2.0】胶原蛋白肽EGCG饮2.0枇杷口味500ml*9盒-女神节,,,,,,,保质期:18月||产品名称:胶原蛋白肽EGCG饮||产地:中国大陆||品牌:五个女博士||生产企业名称:威海百合生物技术股份有限公司||产品剂型:口服液||商品条形码:6974411580267||食品生产许可证编号:SC11337108200263||规格（粒/袋/ml/g）:50ml*10瓶,口服液,{'产品剂型': '口服液'},20109,18101,24282310,1341.49,1
3676785223422601056,FoYes迅增增肌粉益生菌复合乳清蛋白粉瘦人运动营养补充健身增重,,,,,,,保质期:18月||产品名称:迅增增肌粉||适用性别:通用||产地:中国大陆||品牌:FoYes||生产企业名称:浙江吉美食品科技有限公司||产品剂型:粉剂||食品生产许可证编号:SC10633052303932||规格（粒/袋/ml/g）:3磅,粉剂,{'产品剂型': '粉剂'},20109,112432,24058200,213.98,1
3731088946977964341,五个女博士胶原蛋白肽维c饮品2.0小分子肽30ml/瓶*180瓶半年享礼,,,,,,,保质期:18月||产品名称:五位女博士胶原蛋白肽维C饮品2.0||产地:中国大陆||品牌:五个女博士||生产企业名称:天津创源生物技术有限公司||适用人群:成人||食品生产许可证编号:SC10612011610773||规格（粒/袋/ml/g）:30ml*10瓶/盒,口服液,{},20109,18346,23780636,1296.23,1
